"","vectoriza"
"X731930",34.0078917050691
"X731990",32.71938813122
"X732010",34.3074176998718
"X732020",31.7170753588517
"X732090",31.1907323568575
"X732111",35.3496576645112
"X732112",36.5028916211293
"X732113",34.2987185571903
"X732181",34.5042388059701
"X732182",31.2059680114586
"X732183",32.0557142857143
"X732190",33.1002828854314
"X732211",32.5220639442862
"X732219",33.8088504577823
"X732290",31.1401734104046
"X732310",32.952016762703
"X732391",35.1799441786284
"X732392",34.1961942914372
"X732393",34.9564579808235
"X732394",36.8568261199696
"X732399",34.06643454039
"X732410",33.8585846153846
"X732421",34.1512374218113
"X732429",33.1888888888889
"X732490",32.9849719101124
"X732510",31.4305115601675
"X732591",34.9369813041496
"X732599",32.2862662586075
"X732611",36.5065363881402
"X732619",32.2730089566691
"X732620",32.3333526794351
"X732690",31.7253290966863
"X740110",33.2012060054147
"X740120",NA
"X740200",37.6499414748342
"X740311",37.8574390355284
"X740312",34.951014198783
"X740313",31.5935913821435
"X740319",35.685701398286
"X740321",33.1604112680766
"X740322",35.1875671802222
"X740323",NA
"X740329",35.9321629213483
"X740400",34.5204164157274
"X740500",30.0326559020044
"X740610",34.1909997625267
"X740620",37.019822616408
"X740710",37.2193678474114
"X740721",33.0019985196151
"X740722",NA
"X740729",34.951585398348
"X740811",34.4169206277007
"X740819",38.2975813417794
"X740821",37.6629554243843
"X740822",34.408397200933
"X740829",35.4857621440536
"X740911",35.7281977878985
"X740919",35.4869853012752
"X740921",36.6719870147437
"X740929",37.1758466748768
"X740931",33.4266914959652
"X740939",33.6336227308603
"X740940",35.1712608987257
"X740990",35.1362068965517
"X741011",33.7447250160496
"X741012",33.3350704686988
"X741021",30.6597130242826
"X741022",33.8620667522465
"X741110",33.5838298503038
"X741121",33.6241590214067
"X741122",32.6602634467618
"X741129",33.7253093187157
"X741210",32.1950746268657
"X741220",33.1753551136364
"X741300",37.6623532481085
"X741410",NA
"X741490",NA
"X741510",32.3289284598563
"X741521",32.2086105675147
"X741529",31.6422680412371
"X741531",NA
"X741532",32.5149362477231
"X741539",32.6378559463987
"X741600",NA
"X741700",NA
"X741810",31.8591284112545
"X741820",33.7648557692308
"X741910",35.2277013752456
"X741991",29.8926182432432
"X741999",32.8235049568276
"X750110",40.2026947056959
"X750120",33.9389288569145
"X750210",31.4253968253968
"X750220",31.055981703026
"X750300",33.9005747126437
"X750400",30.5857491856677
"X750511",28.3418263810598
"X750512",33.7380294248774
"X750521",33.4139920579304
"X750522",34.609298193663
"X750610",29.3873309608541
"X750620",33.425293255132
"X750711",33.4445331695332
"X750712",33.4793899422918
"X750720",30.481942114094
"X750800",33.6763953983809
"X760110",47.8452159601441
"X760120",31.0030865071499
"X760200",34.6293660208251
"X760310",45.4247511177347
"X760320",32.0945680819912
"X760410",32.3352526143379
"X760421",33.3624640919247
"X760429",33.1155237817333
"X760511",46.1349547787827
"X760519",33.343246260326
"X760521",35.8101170819574
"X760529",32.4507950530035
"X760611",32.5384123175365
"X760612",32.5452578616352
"X760691",30.0131199609089
"X760692",32.3200506625097
"X760711",32.4365254237288
"X760719",31.7490788946736
"X760720",34.09508880029
"X760810",33.981198156682
"X760820",33.4852504837669
"X760900",35.9462348436503
"X761010",36.4847036994086
"X761090",32.1312001594896
"X761100",32.7344451436962
"X761210",30.9447307869305
"X761290",33.4006440207097
"X761300",32.4937193627451
"X761410",42.8301629773778
"X761490",36.3855978975033
"X761510",36.7804320601127
"X761520",32.573748069711
"X761610",31.2490120605594
"X761690",31.6356260200513
"X780110",37.5411047282368
"X780191",36.8093652445369
"X780199",36.1061382142111
"X780200",33.7234499637418
"X780300",NA
"X780411",35.5641735918744
"X780419",28.9458924731183
"X780420",33.2313953488372
"X780500",NA
"X780600",35.5253382533825
"X790111",35.2963843727251
"X790112",37.6721861939761
"X790120",30.8547020123839
"X790200",33.1292010564543
"X790310",30.6295887281036
"X790390",32.8989229215752
"X790400",32.3273882896764
"X790500",36.7341382667965
"X790600",NA
"X790710",NA
"X790790",31.9220009713453
"X800110",40.6775511892451
"X800120",37.8433026061227
"X800200",31.4840242346939
"X800300",33.0577060020346
"X800400",NA
"X800510",NA
"X800520",NA
"X800600",NA
"X800700",32.9834598698482
"X80110",37.6973197980449
"X80120",41.8752577548662
"X80130",47.579130263093
"X80211",39.3409722222222
"X80212",37.1552631578947
"X80221",35.9687325977106
"X80222",38.0933302019728
"X80231",31.8307341956641
"X80232",27.1809967378061
"X80240",33.618171595637
"X80250",39.9850706907919
"X80290",40.3170371013486
"X80300",46.3878801083724
"X80410",39.1808105195085
"X80420",38.5488789750629
"X80430",47.7956165108485
"X80440",42.4357087648787
"X80450",40.8324274043517
"X80510",37.5797941871784
"X80520",37.2684576485461
"X80530",39.6912085221011
"X80540",38.6974880567114
"X80590",35.9540890342768
"X80610",35.7530024555398
"X80620",38.5147033222109
"X80710",45.3774354267733
"X80720",42.9452979515829
"X80810",30.2274322169059
"X80820",36.830042527339
"X80910",30.9266045548654
"X80920",32.5040274878219
"X80930",34.3350946285964
"X80940",27.9108829929108
"X81010",31.7397078178468
"X810110",29.8524157660521
"X810191",32.8887359198999
"X810192",NA
"X810193",32.6486182190379
"X810199",33.0883054892602
"X81020",32.995456765999
"X810210",32.86044546851
"X810291",32.5546027742749
"X810292",31.0813264474042
"X810293",30.569792554703
"X810299",33.3077966101695
"X81030",36.4684693707227
"X810310",31.8397966218545
"X810390",35.4264521193093
"X81040",40.4332041343669
"X810411",31.8461649089166
"X810419",31.5406892190958
"X810420",31.6257354890008
"X810430",33.0409161091096
"X810490",34.5769784172662
"X810510",29.6045203588682
"X810590",31.8663842511836
"X810600",33.1693106704438
"X810710",37.9616151708354
"X810790",34.8201372356813
"X810810",30.5912669126691
"X810890",34.1079782411605
"X81090",38.1703027700236
"X810910",32.4195915762604
"X810990",32.3267012987013
"X811000",39.4721649484536
"X81110",33.5044076896432
"X811100",31.2582598471487
"X81120",33.6684789126524
"X811211",31.2453281423804
"X811219",35.500776240297
"X811220",33.7886537759942
"X811230",NA
"X811240",NA
"X811291",38.300350385424
"X811299",40.0965700965701
"X811300",31.4027387880863
"X81190",36.6441761541349
"X81210",37.0505394759377
"X81220",NA
"X81290",38.5915200562984
"X81310",35.9722092520536
"X81320",30.3544103992572
"X81330",30.1243267504488
"X81340",33.6237473028051
"X81350",32.1002251165782
"X81400",42.5386103623839
"X820110",36.104623555139
"X820120",NA
"X820130",36.135419894639
"X820140",40.3138154871324
"X820150",31.9713439466864
"X820160",32.0690346844965
"X820190",32.8443639874487
"X820210",31.3574511126096
"X820220",30.2219163907285
"X820231",32.6542156185211
"X820232",35.7749487494875
"X820240",34.8867450731087
"X820291",31.9605885311871
"X820299",30.8761602671119
"X820310",39.7112372881356
"X820320",33.0922521655438
"X820330",31.8366011505273
"X820340",33.8142045454546
"X820411",33.1105822187254
"X820412",34.0778102189781
"X820420",32.3846753246753
"X820510",32.6137958746317
"X820520",36.155387713998
"X820530",33.5832810047096
"X820540",30.4006912442396
"X820551",33.3053364269141
"X820559",32.6679731638418
"X820560",31.5302816901408
"X820570",32.8438738374444
"X820580",NA
"X820590",35.2416565164434
"X820600",33.6704862579281
"X820711",30.5570873389241
"X820712",34.007697740113
"X820720",32.86845657277
"X820730",31.7944261312556
"X820740",33.9873703041145
"X820750",31.2602380952381
"X820760",32.3607624633431
"X820770",31.9830836682499
"X820780",32.8681703356189
"X820790",32.1831043098064
"X820810",30.917008797654
"X820820",29.6292307692308
"X820830",32.9039187227866
"X820840",33.312709952369
"X820890",30.6600883310088
"X820900",30.7799879081016
"X821000",36.2863851244879
"X821110",34.548132183908
"X821191",37.9527906976744
"X821192",34.4226957726958
"X821193",33.3128407026045
"X821194",33.5990595611285
"X821210",32.131998925309
"X821220",31.4095921450151
"X821290",34.8701204819277
"X821300",35.6891279728199
"X821410",35.4850527549824
"X821420",35.0913120567376
"X821490",35.3955015197568
"X821510",34.2873115577889
"X821520",35.3896197327852
"X821591",31.9744762954796
"X821599",35.6296227581942
"X830110",36.3548048922539
"X830120",30.8462371317004
"X830130",32.7046226074395
"X830140",34.5228242074928
"X830150",34.7989561975769
"X830160",31.0599321898684
"X830170",33.8526107226107
"X830210",31.552253562082
"X830220",33.2798263745349
"X830230",32.0523479188901
"X830241",32.0943595769683
"X830242",30.3576839565742
"X830249",33.64575
"X830250",33.830054894785
"X830260",35.143929058663
"X830300",32.627687702669
"X830400",33.3268635724332
"X830510",26.9755480130109
"X830520",31.9730295566502
"X830590",32.6428623718887
"X830610",33.7919072164948
"X830621",35.4307328605201
"X830629",36.1860527732903
"X830630",32.7541243934715
"X830710",32.3836399108138
"X830790",33.8480233853007
"X830810",34.4632958801498
"X830820",32.9367328918322
"X830890",32.7800313643492
"X830910",40.2771809594369
"X830990",33.0392566568047
"X831000",34.6856478950246
"X831110",31.7871780821918
"X831120",31.7631781701445
"X831130",33.7761602344895
"X831190",33.2452905431067
"X840110",33.4526167265264
"X840120",31.5737017627442
"X840130",32.7345132743363
"X840140",33.5164594001463
"X840211",31.6580701754386
"X840212",32.5564238410596
"X840219",34.2249069174995
"X840220",33.1199954965098
"X840290",31.2172100075815
"X840310",30.9192294578929
"X840390",27.5466441875401
"X840410",32.0571902848157
"X840420",35.1341384863124
"X840490",31.918235195437
"X840510",32.2303214596003
"X840590",30.7280656934307
"X840611",33.6909659863946
"X840619",33.7381065490329
"X840690",36.3813193228254
"X840710",35.6396834701055
"X840721",34.6636422136422
"X840729",31.2397716460514
"X840731",37.0591229444009
"X840732",36.3278483938063
"X840733",32.760882941086
"X840734",31.6769891386714
"X840790",34.1569444444444
"X840810",30.5888428529151
"X840820",31.8339989350373
"X840890",32.810593389088
"X840910",35.1102730030334
"X840991",33.2080137378363
"X840999",33.8591801242236
"X841011",29.4664695652174
"X841012",33.6549083063646
"X841013",35.5355161290323
"X841090",32.0931625541533
"X841111",29.664023255814
"X841112",33.9432746196958
"X841121",32.3467573827446
"X841122",33.9656143120232
"X841181",32.242052649117
"X841182",32.234934187122
"X841191",33.6418357933579
"X841199",32.6424881235154
"X841210",38.7311715003425
"X841221",33.5221059972106
"X841229",32.3586137619287
"X841231",30.853818537859
"X841239",32.2719005196734
"X841280",34.4732717743948
"X841290",32.1986040609137
"X841311",34.6144790602656
"X841319",33.4933766233766
"X841320",34.2819558632627
"X841330",31.8541319361753
"X841340",36.9270742358079
"X841350",31.7307745266781
"X841360",34.7892307692308
"X841370",32.027807486631
"X841381",33.6423710208562
"X841382",34.967105917454
"X841391",32.3196206283343
"X841392",33.2700773860705
"X841410",33.1821984732825
"X841420",35.0222509702458
"X841430",32.2761104060914
"X841440",32.440260509177
"X841451",37.1104862331576
"X841459",31.8454221934649
"X841460",32.9521970705726
"X841480",31.4317806889859
"X841490",31.2889232354456
"X841510",35.705033809166
"X841581",33.2640713536202
"X841582",30.9395462377944
"X841583",31.3095665424991
"X841590",31.5515073947668
"X841610",31.6835551611949
"X841620",32.4281389136242
"X841630",31.2919770773639
"X841690",32.365406162465
"X841710",32.1135163307853
"X841720",32.7750275999117
"X841780",33.1631880369074
"X841790",33.6864483627204
"X841810",35.3134981968058
"X841821",35.872020123839
"X841822",NA
"X841829",34.426430438571
"X841830",35.9761467889908
"X841840",35.4165100671141
"X841850",32.8247037374658
"X841861",30.1297187737522
"X841869",32.681548548236
"X841891",34.2526921576278
"X841899",32.4932513914657
"X841911",35.2258049129502
"X841919",32.4240664751744
"X841920",31.0410102224895
"X841931",33.5670692717584
"X841932",31.1948796202102
"X841939",32.4685294117647
"X841940",33.7684583901774
"X841950",31.5292278982972
"X841960",36.6632259919494
"X841981",32.9513843941028
"X841989",32.3317759808326
"X841990",31.1928285857071
"X842010",33.8108020124297
"X842091",31.2111136999068
"X842099",30.8305246833807
"X842111",31.7116392869626
"X842112",36.5654372252076
"X842119",31.4130543410368
"X842121",32.5098814229249
"X842122",32.9937229437229
"X842123",32.4214794102694
"X842129",32.8790454016298
"X842131",32.0736735211983
"X842139",32.7801664355062
"X842191",31.5763903462749
"X842199",31.9441520467836
"X842211",32.0232444534907
"X842219",32.3670254403131
"X842220",30.4772225827385
"X842230",33.5625081433225
"X842240",33.3530970815962
"X842290",32.2774068322981
"X842310",34.0423631123919
"X842320",31.7824576035585
"X842330",32.1870499052432
"X842381",34.7545861297539
"X842382",34.2688741721854
"X842389",35.0824195470799
"X842390",34.8931285686159
"X842410",31.7808247422681
"X842420",32.5694594594595
"X842430",31.3752305665349
"X842481",36.1755808205635
"X842489",32.8616541353384
"X842490",32.6464500601685
"X842511",35.0098442993471
"X842519",33.5898770374607
"X842520",NA
"X842531",31.5535856573705
"X842539",30.2500242757728
"X842541",32.3549764748462
"X842542",34.9617198335645
"X842549",33.7395747855278
"X842611",32.7736524453694
"X842612",30.8699889258029
"X842619",32.4268798617113
"X842620",34.4188198757764
"X842630",31.0157696263284
"X842641",32.8259993988578
"X842649",32.6055070161504
"X842691",29.7872404844291
"X842699",29.8359730927993
"X842710",31.1739177489177
"X842720",32.1024584237166
"X842790",32.8396624472574
"X842810",30.6185185185185
"X842820",33.1703731343283
"X842831",30.7379961740794
"X842832",33.9063545150502
"X842833",32.3037826191046
"X842839",31.5029173419773
"X842840",28.474551338629
"X842850",NA
"X842860",32.6467103993826
"X842890",31.5283832644628
"X842911",41.0703782006108
"X842919",34.5018138329679
"X842920",46.7347169811321
"X842930",32.8248920086393
"X842940",35.1552406417112
"X842951",33.8275998941519
"X842952",33.2308132147395
"X842959",35.4148244672697
"X843010",30.980568833652
"X843020",30.9494494494494
"X843031",29.1196906499826
"X843039",34.5047532820281
"X843041",32.5820008200082
"X843049",37.8469314079422
"X843050",31.081414433985
"X843061",35.3481558803062
"X843062",NA
"X843069",33.8227272727273
"X843110",32.9379391100703
"X843120",31.9872027180068
"X843131",30.5543465287448
"X843139",31.2649988576651
"X843141",31.6486075449338
"X843142",33.908552631579
"X843143",32.6139837398374
"X843149",31.5976767882617
"X843210",35.9818347730868
"X843221",33.3721679484515
"X843229",31.5422933884298
"X843230",34.2026424084904
"X843240",31.073914122611
"X843280",31.8073052928154
"X843290",31.9124190938511
"X843311",30.2115660184237
"X843319",33.7220772704466
"X843320",30.3565245759026
"X843330",29.3094095157179
"X843340",30.4778591264832
"X843351",33.9500476417342
"X843352",28.6916700988468
"X843353",30.2892782060266
"X843359",34.5180596285435
"X843360",30.6402533276084
"X843390",31.1497773064687
"X843410",30.6400297619048
"X843420",33.428287928605
"X843490",30.5818281938326
"X843510",34.2291742350147
"X843590",32.2418712366836
"X843610",32.6062484624846
"X843621",31.470975362808
"X843629",34.6932893716059
"X843680",29.7999048826887
"X843691",32.5047969187675
"X843699",30.5365245788931
"X843710",35.7634742857143
"X843780",36.5624927085359
"X843790",34.0859375
"X843810",32.4683613030602
"X843820",33.40202608937
"X843830",37.1963866584311
"X843840",30.6734060402685
"X843850",31.4794944618006
"X843860",32.9319051761635
"X843880",32.810504587156
"X843890",31.6434702353484
"X843910",29.5781954887218
"X843920",30.8504826254826
"X843930",31.4185553346587
"X843991",29.299207893274
"X843999",29.4733953635073
"X844010",33.3892966948501
"X844090",33.0320887245841
"X844110",32.5544567776657
"X844120",33.7421579961464
"X844130",31.7016352977476
"X844140",33.0867557715674
"X844180",33.8703703703704
"X844190",32.3189189189189
"X844210",NA
"X844220",NA
"X844230",33.0075233388248
"X844240",30.598411858126
"X844250",33.3236601307189
"X844311",33.3350686912509
"X844312",29.5125515345854
"X844319",32.942288745737
"X844321",34.2139186295503
"X844329",31.815552569701
"X844330",32.3999354213755
"X844340",33.9894432773109
"X844350",32.2745268314407
"X844360",NA
"X844390",32.6359936153232
"X844400",33.5846207376479
"X844511",34.6572252037368
"X844512",35.1931179775281
"X844513",32.3493592785952
"X844519",34.6574981347923
"X844520",34.0362496927992
"X844530",34.4582372322899
"X844540",33.5676660516605
"X844590",36.1518344827586
"X844610",36.7924802110818
"X844621",33.4626690712354
"X844629",34.7171923168129
"X844630",31.7289170846858
"X844711",34.3504330708661
"X844712",32.9275191514437
"X844720",34.9136306532663
"X844790",35.7133630289532
"X844811",32.036303630363
"X844819",32.9398976211984
"X844820",33.6690341851975
"X844831",32.8059351815697
"X844832",31.6283971631206
"X844833",30.0737365133447
"X844839",32.0911799761621
"X844841",NA
"X844842",30.5956916863009
"X844849",31.0889667784212
"X844851",31.2045002812676
"X844859",33.4318778979907
"X844900",32.5053930877326
"X845011",31.5632886040457
"X845012",33.048936785766
"X845019",36.5525828525426
"X845020",34.2288390663391
"X845090",33.1964068014116
"X845110",34.3594285714286
"X845121",31.2190592760972
"X845129",34.5177078845325
"X845130",32.4970508724502
"X845140",36.7398461538462
"X845150",33.0322346368715
"X845180",34.6345593590677
"X845190",31.8857418643133
"X845210",33.4147242921013
"X845221",35.701968973747
"X845229",34.9104482880339
"X845230",32.8547088607595
"X845240",NA
"X845290",35.2070616883117
"X845310",35.5507286606523
"X845320",34.3777591973244
"X845380",33.3440328129135
"X845390",33.816802252816
"X845410",33.5302325581395
"X845420",31.8244643428206
"X845430",33.8277447607132
"X845490",32.1433655839668
"X845510",34.9892233370494
"X845521",34.6358657243816
"X845522",32.8635490394338
"X845530",30.6669742679681
"X845590",32.6438468838975
"X845610",32.5326572847682
"X845620",32.6753688261706
"X845630",32.0130276564774
"X845690",30.8838264794383
"X845710",31.8740471869329
"X845720",33.3140831758034
"X845730",30.2564069376133
"X845811",32.5190372670807
"X845819",34.62743806836
"X845891",31.7954022988506
"X845899",33.7419591409115
"X845910",31.935745047373
"X845921",33.2198621553885
"X845929",32.2023329129887
"X845931",30.0634174311927
"X845939",30.7096158871179
"X845940",32.4506615037109
"X845951",30.9100878435818
"X845959",28.7912709497207
"X845961",31.0257462686567
"X845969",33.9712077547812
"X845970",34.0134536505332
"X846011",32.1822140822141
"X846019",33.0319441039471
"X846021",29.8563433929095
"X846029",32.8439426523298
"X846031",30.2761571254568
"X846039",30.5727924808311
"X846040",33.6978560490046
"X846090",33.3917014178482
"X846110",NA
"X846120",33.1294970548256
"X846130",31.8793965517241
"X846140",32.2354403409091
"X846150",33.0974700854701
"X846190",32.9388702290076
"X846210",33.7276114649682
"X846221",32.3246376811594
"X846229",34.254335016835
"X846231",33.0755408234473
"X846239",33.5927338129496
"X846241",30.6107678729038
"X846249",33.7563518830804
"X846291",33.2436947264985
"X846299",33.0169879518072
"X846310",34.3668204536717
"X846320",33.4897293288839
"X846330",33.9118634737132
"X846390",33.0907407407407
"X846410",33.6248399146211
"X846420",34.1773423583897
"X846490",33.5414536495226
"X846510",31.3305237315876
"X846591",31.4513528286417
"X846592",30.4064906490649
"X846593",33.2366825465569
"X846594",30.2302997393571
"X846595",34.0032731850609
"X846596",30.2175934366454
"X846599",32.1823808269687
"X846610",31.2576196101595
"X846620",29.6950250220783
"X846630",32.3332807570978
"X846691",33.7445554123711
"X846692",31.1852093414685
"X846693",30.8249249249249
"X846694",31.5534036674202
"X846711",31.0273446019629
"X846719",34.6497823383085
"X846781",34.2854694195559
"X846789",34.1159165035877
"X846791",32.3957092819615
"X846792",31.6961371055495
"X846799",31.7391121908127
"X846810",31.6842639593909
"X846820",31.4481216457961
"X846880",33.253916500994
"X846890",30.5117239787676
"X846910",NA
"X846921",33.5333835341365
"X846929",NA
"X846931",NA
"X846939",NA
"X847010",36.0909593495935
"X847021",38.1340527577938
"X847029",32.841660091526
"X847030",35.9731171901385
"X847040",NA
"X847050",34.3427031750655
"X847090",33.948761287335
"X847110",NA
"X847120",31.2041972290139
"X847191",30.1035114503817
"X847192",35.6569199457259
"X847193",34.0749031758327
"X847199",31.2632462686567
"X847210",35.1423027444254
"X847220",NA
"X847230",32.1966802860061
"X847290",32.5163219675796
"X847310",39.2829878764177
"X847321",32.3568585944115
"X847329",33.8321112515803
"X847330",33.3027486910995
"X847340",33.3865573770492
"X847410",32.4620633059789
"X847420",32.9760024178924
"X847431",34.0564876033058
"X847432",37.284978308026
"X847439",33.1145838110525
"X847480",33.8324499870096
"X847490",33.3993902439024
"X847510",33.146468495935
"X847520",29.8251541003008
"X847590",31.9115774240231
"X847611",33.6315559440559
"X847619",31.3404853764779
"X847690",31.4453573814295
"X847710",32.1364790764791
"X847720",33.6273855977297
"X847730",33.5681682957926
"X847740",33.1115277223773
"X847751",31.1532098452169
"X847759",30.9590942427576
"X847780",31.6102157788267
"X847790",31.3343088959722
"X847810",36.2481819637994
"X847890",33.2755128205128
"X847910",33.1861534349105
"X847920",34.3384817378849
"X847930",31.425533934504
"X847940",30.4526589595376
"X847981",32.269289961525
"X847982",31.4598778004073
"X847989",31.8569652534268
"X847990",31.5326930320151
"X848010",32.2937037037037
"X848020",33.9267749699158
"X848030",31.7504647560031
"X848041",32.0596389292384
"X848049",35.2543597409068
"X848050",31.2821090496024
"X848060",34.3854498493328
"X848071",32.4201201201201
"X848079",32.7503266331658
"X848110",33.1858650875386
"X848120",31.6819638595295
"X848130",32.7419696969697
"X848140",33.009941089838
"X848180",32.7667100977199
"X848190",32.966541494555
"X848210",33.0454199510736
"X848220",32.5890246714319
"X848230",31.3591597355513
"X848240",27.5266889632107
"X848250",30.9879893022125
"X848280",31.663274587834
"X848291",30.635780669145
"X848299",32.2937756243012
"X848310",33.4513199577614
"X848320",32.1085359116022
"X848330",32.1462520458265
"X848340",31.0030292942743
"X848350",31.0179493937797
"X848360",31.9809080759211
"X848390",31.2268608414239
"X848410",33.2376854599406
"X848490",33.059030418251
"X848510",34.2042499167499
"X848590",32.631785150079
"X850110",32.0932760141093
"X850120",28.451600066324
"X850131",31.5114902506964
"X850132",33.1529335793358
"X850133",33.6919872260125
"X850134",34.0579810725552
"X850140",32.2800743494424
"X850151",31.3976896659382
"X850152",31.8695040899796
"X850153",31.7064871078995
"X850161",34.292774241857
"X850162",35.731072319202
"X850163",32.6449645390071
"X850164",32.7144959915889
"X850211",36.4572497661366
"X850212",39.8707116895299
"X850213",33.2091147885474
"X850220",31.0019124967252
"X850230",30.2799227799228
"X850240",32.9419464353074
"X850300",31.9194536279798
"X850410",33.8567274800456
"X850421",33.1800530087366
"X850422",33.043996850807
"X850423",33.3899386663187
"X850431",34.0590249187432
"X850432",33.867138450372
"X850433",32.843421961326
"X850434",32.2743154158215
"X850440",31.9073977936405
"X850450",31.9773489486292
"X850490",31.570603121046
"X850511",32.607299270073
"X850519",32.8258064516129
"X850520",33.4270281810418
"X850530",NA
"X850590",31.9353622229573
"X850611",36.3294117647059
"X850612",36.6795275590551
"X850613",32.3298136645963
"X850619",34.5367745698454
"X850620",43.8023930050621
"X850690",32.6281199613028
"X850710",34.7149196734264
"X850720",32.5727756653992
"X850730",30.2826641850572
"X850740",33.8140227116311
"X850780",31.9009380863039
"X850790",33.2157196237598
"X850810",32.4384885204082
"X850820",32.1441340782123
"X850880",32.433596214511
"X850890",NA
"X850910",31.5441188609162
"X850920",NA
"X850930",NA
"X850940",30.8243555316864
"X850980",31.719649122807
"X850990",30.8640490797546
"X851010",31.919676180022
"X851020",33.1899598393574
"X851090",33.1653600729262
"X851110",33.6239960500329
"X851120",31.5096399314155
"X851130",33.4726512651265
"X851140",30.7820835310869
"X851150",31.4721550302364
"X851180",30.2367356217322
"X851190",33.5359587077041
"X851210",33.0634307777165
"X851220",28.7307679603633
"X851230",33.5889913824493
"X851240",33.4483573141487
"X851290",32.6329202998317
"X851310",35.1624740843124
"X851390",32.4424331426805
"X851410",32.3657616461846
"X851420",33.7688693098385
"X851430",32.9889126712329
"X851440",32.8261512027491
"X851490",33.4249661246612
"X851511",34.5501344809037
"X851519",33.5904892546868
"X851521",31.17975804072
"X851529",32.3558185404339
"X851531",29.9760604179599
"X851539",32.9473436161097
"X851580",32.9050231563947
"X851590",31.6167082294264
"X851610",33.9631983856728
"X851621",34.290838150289
"X851629",32.6428109854604
"X851631",33.2714628297362
"X851632",33.2002826455625
"X851633",33.8904243743199
"X851640",33.4408994226679
"X851650",32.7547480620155
"X851660",32.716032470827
"X851671",30.3879616577389
"X851672",34.0544861337683
"X851679",32.9312980769231
"X851680",32.8665410227415
"X851690",32.3051509769094
"X851710",35.654842058431
"X851720",NA
"X851730",33.9506041565974
"X851740",31.7937975424225
"X851781",35.8928785607196
"X851782",33.2059117780809
"X851790",34.6769107429182
"X851810",32.1472406181015
"X851821",33.5351335986356
"X851822",32.8559849198869
"X851829",33.427972819932
"X851830",31.9173636001593
"X851840",32.8011565150347
"X851850",33.9261214525481
"X851890",34.2118362831858
"X851910",31.7585861953985
"X851921",NA
"X851929",31.9503837298542
"X851931",NA
"X851939",31.0840206185567
"X851940",NA
"X851991",NA
"X851999",36.5641339869281
"X852010",NA
"X852020",29.8586279461279
"X852031",34.0930463576159
"X852039",NA
"X852090",NA
"X852110",32.6249334853668
"X852190",33.6821225879682
"X852210",33.7163957597173
"X852290",34.4651162790698
"X852311",NA
"X852312",NA
"X852313",32.0019698725377
"X852320",35.2239005736138
"X852390",31.8923405771286
"X852410",31.8457377866401
"X852421",NA
"X852422",NA
"X852423",NA
"X852490",33.7919685726757
"X852510",35.7851431658563
"X852520",32.6020442219441
"X852530",38.1988475177305
"X852610",31.9541538461538
"X852691",31.7992515370222
"X852692",32.122160856058
"X852711",34.0049120992761
"X852719",35.7830233478433
"X852721",32.4863104693141
"X852729",32.944918076462
"X852731",39.3144981412639
"X852732",33.3288305190744
"X852739",39.4138041733547
"X852790",NA
"X852810",30.2557677165354
"X852820",32.4659051791582
"X852910",32.5487550471063
"X852990",32.1962025316456
"X853010",30.5510797581342
"X853080",30.9180833333333
"X853090",30.9229554229554
"X853110",32.6173287838167
"X853120",32.9883289986996
"X853180",32.8315269256987
"X853190",34.5838273654256
"X853210",34.0430094043887
"X853221",38.0438842662632
"X853222",34.8535921817221
"X853223",35.2791300527241
"X853224",35.9027104136947
"X853225",33.2573543457498
"X853229",36.5104698833176
"X853230",39.5296355202121
"X853290",33.5600614010606
"X853310",36.8931603053435
"X853321",33.8637585897819
"X853329",32.7374342681858
"X853331",33.9195983379501
"X853339",35.154425087108
"X853340",35.9375070248398
"X853390",36.861361240777
"X853400",33.9928948631781
"X853510",37.7529320186819
"X853521",37.6079341940858
"X853529",34.1326521446216
"X853530",34.9832858082913
"X853540",33.1315620272315
"X853590",32.462623038042
"X853610",32.4418342324669
"X853620",38.3911796575887
"X853630",34.5515055467512
"X853641",33.3580035971223
"X853649",32.7108990753492
"X853650",33.3306976744186
"X853661",37.3598594299102
"X853669",34.7440828402367
"X853690",34.0345443156906
"X853710",32.6357296908699
"X853720",33.1620819950879
"X853810",32.596028177458
"X853890",33.8728996021531
"X853910",31.4263802363051
"X853921",30.0013105760439
"X853922",31.4499637330754
"X853929",30.836043488537
"X853931",33.9973315241972
"X853939",30.8678978815861
"X853940",31.4261904761905
"X853990",32.9236184442098
"X854011",33.9174931129477
"X854012",31.0841190446417
"X854020",33.2522700471698
"X854030",32.7783874580067
"X854041",33.1372472507982
"X854042",NA
"X854049",32.2886353050769
"X854081",28.515906362545
"X854089",33.1074216602529
"X854091",32.1943709860219
"X854099",33.8382836143536
"X854110",33.0804432132964
"X854121",34.0801181102362
"X854129",32.0529990167158
"X854130",29.7816091954023
"X854140",34.7336294416244
"X854150",36.6737507906388
"X854160",42.8192242194891
"X854190",34.4549371633752
"X854211",33.8202223398624
"X854219",33.8214754926731
"X854220",NA
"X854280",NA
"X854290",34.838010087116
"X854310",31.1296249685376
"X854320",31.8714145383104
"X854330",34.8682014388489
"X854380",33.4753741496599
"X854390",34.4714542998649
"X854411",32.4944060090927
"X854419",34.5343321582452
"X854420",31.2514831230822
"X854430",34.5506095852018
"X854441",32.7866222760291
"X854449",33.1172872340426
"X854451",NA
"X854459",27.5873164763458
"X854460",31.9779203010091
"X854470",33.687106092437
